3,110838,Climbing Up the Walls,https://genius.com/Radiohead-climbing-up-the-walls-lyrics,/Radiohead-climbing-up-the-walls-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,12,47,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,65930,Videotape,https://genius.com/Radiohead-videotape-lyrics,/Radiohead-videotape-lyrics,https://images.genius.com/38989efe696e4e1d63bea40c361e6c80.1000x1000x1.png,8,60,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,115453,2 + 2 = 5,https://genius.com/Radiohead-2-2-5-lyrics,/Radiohead-2-2-5-lyrics,https://images.genius.com/e0fc93919470842ed4e188e3dea024c8.1000x1000x1.jpg,12,27,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,89984,Lucky,https://genius.com/Radiohead-lucky-lyrics,/Radiohead-lucky-lyrics,https://images.genius.com/bb8f17187f42bb0b4a0dcc17cad65355.1000x1000x1.png,9,33,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,65921,15 Step,https://genius.com/Radiohead-15-step-lyrics,/Radiohead-15-step-lyrics,https://images.genius.com/38989efe696e4e1d63bea40c361e6c80.1000x1000x1.png,8,31,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,65928,House of Cards,https://genius.com/Radiohead-house-of-cards-lyrics,/Radiohead-house-of-cards-lyrics,https://images.genius.com/328e58926341fe929c85983e2038bdb9.600x600x1.jpg,6,23,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,77297,Subterranean Homesick Alien,https://genius.com/Radiohead-subterranean-homesick-alien-lyrics,/Radiohead-subterranean-homesick-alien-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,11,32,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,75961,Pyramid Song,https://genius.com/Radiohead-pyramid-song-lyrics,/Radiohead-pyramid-song-lyrics,https://images.genius.com/57c92b0d12f42b2fbf3f7e8ffb4ef7ec.813x813x1.png,7,47,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,2469477,Ful Stop,https://genius.com/Radiohead-ful-stop-lyrics,/Radiohead-ful-stop-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,10,38,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,76797,Just,https://genius.com/Radiohead-just-lyrics,/Radiohead-just-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,4,25,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,67772,Kid A,https://genius.com/Radiohead-kid-a-lyrics,/Radiohead-kid-a-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,6,30,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,65922,Bodysnatchers,https://genius.com/Radiohead-bodysnatchers-lyrics,/Radiohead-bodysnatchers-lyrics,https://images.genius.com/328e58926341fe929c85983e2038bdb9.600x600x1.jpg,11,18,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,71499,My Iron Lung,https://genius.com/Radiohead-my-iron-lung-lyrics,/Radiohead-my-iron-lung-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,14,31,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
4,2469498,The Numbers,https://genius.com/Radiohead-the-numbers-lyrics,/Radiohead-the-numbers-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,12,21,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,1607907,I Promise,https://genius.com/Radiohead-i-promise-lyrics,/Radiohead-i-promise-lyrics,https://images.genius.com/673f2ff56af3cc01b84519b447c1c2a2.1000x1000x1.png,7,24,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,2469485,Desert Island Disk,https://genius.com/Radiohead-desert-island-disk-lyrics,/Radiohead-desert-island-disk-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,10,17,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,172481,There There,https://genius.com/Radiohead-there-there-lyrics,/Radiohead-there-there-lyrics,https://images.genius.com/e0fc93919470842ed4e188e3dea024c8.1000x1000x1.jpg,9,28,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,50433,Optimistic,https://genius.com/Radiohead-optimistic-lyrics,/Radiohead-optimistic-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,8,24,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,2469507,Glass Eyes,https://genius.com/Radiohead-glass-eyes-lyrics,/Radiohead-glass-eyes-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,10,23,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,5094,Lotus Flower,https://genius.com/Radiohead-lotus-flower-lyrics,/Radiohead-lotus-flower-lyrics,https://images.genius.com/c64f9c3bafa703a7d50be9b34e57daff.640x640x1.jpg,8,29,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,71411,The Bends,https://genius.com/Radiohead-the-bends-lyrics,/Radiohead-the-bends-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,12,27,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,150067,The Tourist,https://genius.com/Radiohead-the-tourist-lyrics,/Radiohead-the-tourist-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,7,25,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,49885,A Wolf at the Door,https://genius.com/Radiohead-a-wolf-at-the-door-lyrics,/Radiohead-a-wolf-at-the-door-lyrics,https://images.genius.com/0cb3630a833bb45a4f27bd877f9771ca.1000x1000x1.png,19,22,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
5,63102,The National Anthem,https://genius.com/Radiohead-the-national-anthem-lyrics,/Radiohead-the-national-anthem-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,5,16,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,67776,Morning Bell,https://genius.com/Radiohead-morning-bell-lyrics,/Radiohead-morning-bell-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,5,13,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,65926,Faust Arp,https://genius.com/Radiohead-faust-arp-lyrics,/Radiohead-faust-arp-lyrics,https://images.genius.com/38989efe696e4e1d63bea40c361e6c80.1000x1000x1.png,18,8,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,2469509,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,https://genius.com/Radiohead-tinker-tailor-soldier-sailor-rich-man-poor-man-beggar-man-thief-lyrics,/Radiohead-tinker-tailor-soldier-sailor-rich-man-poor-man-beggar-man-thief-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,3,22,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,150063,Electioneering,https://genius.com/Radiohead-electioneering-lyrics,/Radiohead-electioneering-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,8,21,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,76799,Black Star,https://genius.com/Radiohead-black-star-lyrics,/Radiohead-black-star-lyrics,https://images.genius.com/e6b42fd5128d35d265adaa8f8268c6f9.1000x1000x1.png,8,28,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,114477,You and Whose Army?,https://genius.com/Radiohead-you-and-whose-army-lyrics,/Radiohead-you-and-whose-army-lyrics,https://images.genius.com/d0e91534319df87455e757041bffcb4d.1000x1000x1.png,4,22,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,114484,Knives Out,https://genius.com/Radiohead-knives-out-lyrics,/Radiohead-knives-out-lyrics,https://images.genius.com/4dd1b32d2e7e2ad85eb7f498360715f5.813x813x1.png,6,20,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,76798,Bullet Proof... I Wish I Was,https://genius.com/Radiohead-bullet-proof-i-wish-i-was-lyrics,/Radiohead-bullet-proof-i-wish-i-was-lyrics,https://images.genius.com/e6b42fd5128d35d265adaa8f8268c6f9.1000x1000x1.png,5,23,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,1573507,Man of War,https://genius.com/Radiohead-man-of-war-lyrics,/Radiohead-man-of-war-lyrics,https://images.genius.com/673f2ff56af3cc01b84519b447c1c2a2.1000x1000x1.png,9,27,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
6,76796,(Nice Dream),https://genius.com/Radiohead-nice-dream-lyrics,/Radiohead-nice-dream-lyrics,https://images.genius.com/e6b42fd5128d35d265adaa8f8268c6f9.1000x1000x1.png,9,20,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,67775,In Limbo,https://genius.com/Radiohead-in-limbo-lyrics,/Radiohead-in-limbo-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,8,13,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,114480,I Might Be Wrong,https://genius.com/Radiohead-i-might-be-wrong-lyrics,/Radiohead-i-might-be-wrong-lyrics,https://images.genius.com/4dd1b32d2e7e2ad85eb7f498360715f5.813x813x1.png,9,30,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,172670,Bloom,https://genius.com/Radiohead-bloom-lyrics,/Radiohead-bloom-lyrics,https://images.genius.com/c64f9c3bafa703a7d50be9b34e57daff.640x640x1.jpg,8,20,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,2396651,Spectre,https://genius.com/Radiohead-spectre-lyrics,/Radiohead-spectre-lyrics,https://images.genius.com/9aea3f4a9e244326c58612a98efe3778.1000x1000x1.jpg,12,24,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,172677,Codex,https://genius.com/Radiohead-codex-lyrics,/Radiohead-codex-lyrics,https://images.genius.com/c64f9c3bafa703a7d50be9b34e57daff.640x640x1.jpg,4,18,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,115809,Where I End and You Begin,https://genius.com/Radiohead-where-i-end-and-you-begin-lyrics,/Radiohead-where-i-end-and-you-begin-lyrics,https://images.genius.com/0cb3630a833bb45a4f27bd877f9771ca.1000x1000x1.png,10,16,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,172511,Life in a Glasshouse,https://genius.com/Radiohead-life-in-a-glasshouse-lyrics,/Radiohead-life-in-a-glasshouse-lyrics,https://images.genius.com/d0e91534319df87455e757041bffcb4d.1000x1000x1.png,10,25,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,71406,Planet Telex,https://genius.com/Radiohead-planet-telex-lyrics,/Radiohead-planet-telex-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,5,17,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,196291,Last Flowers,https://genius.com/Radiohead-last-flowers-lyrics,/Radiohead-last-flowers-lyrics,https://images.genius.com/f3fb452efee985c8134c2542bea16eda.1000x1000x1.png,3,13,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
7,172484,Myxomatosis,https://genius.com/Radiohead-myxomatosis-lyrics,/Radiohead-myxomatosis-lyrics,https://images.genius.com/0cb3630a833bb45a4f27bd877f9771ca.1000x1000x1.png,11,13,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,112029,Like Spinning Plates,https://genius.com/Radiohead-like-spinning-plates-lyrics,/Radiohead-like-spinning-plates-lyrics,https://images.genius.com/d0e91534319df87455e757041bffcb4d.1000x1000x1.png,8,19,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,115482,Sail to the Moon,https://genius.com/Radiohead-sail-to-the-moon-lyrics,/Radiohead-sail-to-the-moon-lyrics,https://images.genius.com/0cb3630a833bb45a4f27bd877f9771ca.1000x1000x1.png,4,9,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,1523553,Lift,https://genius.com/Radiohead-lift-lyrics,/Radiohead-lift-lyrics,https://images.genius.com/673f2ff56af3cc01b84519b447c1c2a2.1000x1000x1.png,11,19,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,172482,A Punchup at a Wedding,https://genius.com/Radiohead-a-punchup-at-a-wedding-lyrics,/Radiohead-a-punchup-at-a-wedding-lyrics,https://images.genius.com/e0fc93919470842ed4e188e3dea024c8.1000x1000x1.jpg,8,10,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,114450,Packt Like Sardines in a Crushd Tin Box,https://genius.com/Radiohead-packt-like-sardines-in-a-crushd-tin-box-lyrics,/Radiohead-packt-like-sardines-in-a-crushd-tin-box-lyrics,https://images.genius.com/d0e91534319df87455e757041bffcb4d.1000x1000x1.png,5,15,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,152675,Talk Show Host,https://genius.com/Radiohead-talk-show-host-lyrics,/Radiohead-talk-show-host-lyrics,https://images.genius.com/2e0782594e39983edfae07a73a23e1e1.1000x1000x1.jpg,6,24,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,172680,Separator,https://genius.com/Radiohead-separator-lyrics,/Radiohead-separator-lyrics,https://images.genius.com/c64f9c3bafa703a7d50be9b34e57daff.640x640x1.jpg,3,17,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,114471,Pulk/Pull Revolving Doors,https://genius.com/Radiohead-pulk-pull-revolving-doors-lyrics,/Radiohead-pulk-pull-revolving-doors-lyrics,https://images.genius.com/d0e91534319df87455e757041bffcb4d.1000x1000x1.png,8,10,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,172678,Give Up the Ghost,https://genius.com/Radiohead-give-up-the-ghost-lyrics,/Radiohead-give-up-the-ghost-lyrics,https://images.genius.com/c64f9c3bafa703a7d50be9b34e57daff.640x640x1.jpg,5,11,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
8,76795,Bones,https://genius.com/Radiohead-bones-lyrics,/Radiohead-bones-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,4,16,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
9,115471,Sit Down. Stand Up.,https://genius.com/Radiohead-sit-down-stand-up-lyrics,/Radiohead-sit-down-stand-up-lyrics,https://images.genius.com/0cb3630a833bb45a4f27bd877f9771ca.1000x1000x1.png,5,2,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
9,172682,The Daily Mail,https://genius.com/Radiohead-the-daily-mail-lyrics,/Radiohead-the-daily-mail-lyrics,https://images.genius.com/254fb4ea0460956428b447ed82c0c425.1000x1000x1.png,13,9,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
